paper_id,title,technology_term,control_term,retained
10071,Enhancing LLM-based Quantum Code Generation with Multi-Agent Optimization and Quantum Error Correction,True,False,False
10072,LLM-Powered Multi-Agent System for Automated Error Detection in Remanufacturing Inspection,True,False,False
10073,GRACE-Agent: a multi-stage LLM agent framework for grammatical error correction in English academic writing with reduced false positives,True,False,False
10076,Expertise-Guided LLM Agent Realizing Autonomous Optical Power Optimization in Field-Deployed Networks,True,False,False
10077,Finite Dimensional Lattice Codes With Self Error-Detection and Retry Decoding,False,True,False
10078,Tool-Use Failure Analysis and Recovery Framework for LLM Agents,True,False,False
10079,"Building Resilient Systems: Error Handling, Retry Mechanisms, and Predictive Analytics in Event-Driven Architecture",False,True,False
10080,Error and Recovery Analysis of Intent-based and LLM-based SDS,True,False,False
10083,First Field Trial of LLM-Powered AI Agent for Lifecycle Management of Autonomous Driving Optical Networks,True,False,False
10084,LD-CIPHER: an LLM Multi-agent Framework for Lightweight Autonomous Solutions to CTF Challenges,True,False,False
10085,MegaAgent: A Large-Scale Autonomous LLM-based Multi-Agent System Without Predefined SOPs,True,False,False
10086,Efficient Error Packet Recovery without Redundant Bytes for IEEE 802.15.4 Protocol,False,False,False
10087,Towards fully autonomous network management: A survey on LLM-based Multi-Agent Systems,True,False,False
10089,LLM Coach: Reward Shaping for Reinforcement Learning-Based Navigation Agent,True,False,False
10090,Spec2RTL-Agent: Automated Hardware Code Generation from Complex Specifications Using LLM Agent Systems,True,False,False
10091,AS-LLM: An LLM-based Framework for Industrial Autonomous System Relationship Inference,True,False,False
10093,Autonomous LLM Agent for Real-Time DDoS Attack Classification and Mitigation Rule Generation,True,False,False
10094,Self-Healing Test Automation Framework Using Autonomous ML Agents for Real-Time Test Maintenance and Failure Recovery,False,True,False
10097,Self-Healing Angular Architecture: AI-Driven Autonomous Error Recovery and System Resilience,False,True,False
10098,Optimal Consensus Recovery of Multi-agent System Subjected to Agent Failure,False,False,False
10099,MOBATSim: MOdel-Based Autonomous Traffic Simulation Framework for Fault-Error-Failure Chain Analysis,False,False,False
10100,A Multi-Agent LLM Framework for Design Space Exploration in Autonomous Driving Systems,True,False,False
10101,PenExpert: A multi-agent hybrid LLM–expert system framework for autonomous penetration testing,True,False,False
10103,Autonomous Cyber Defense: LLM-Powered Incident Response with LangChain and SOAR Integration,True,False,False
10104,Predictive blockchain consensus with real-time failure detection and autonomous recovery for resilient mutual distributed ledgers,False,False,False
10105,Optimization of Localization Error in Multi-Agent Systems through Cooperative Positioning: Autonomous Navigation in Partially Denied GNSS Environments,False,False,False
10106,MorphCloud-LLM: Elastic Spot-Instance-Aware LLM Serving with Transparent Preemption Recovery and Speculative Decoding Continuity,True,False,False
10107,Distance-Aware Attentive Framework for Multi-Agent Collaborative Perception in Presence of Pose Error,False,True,False
10108,LLM/VLM-Driven Integrated Testing Framework for Autonomous Driving Assistance Systems: From Requirements to Failure Attribution,True,False,False
10110,Tool-Augmented Disambiguation LLM Agent Utilizing UMLS for Biomedical Entity Linking,True,False,False
10111,Selective Maintenance of Multi-Component Systems with Multiple Failure Modes,False,False,False
10112,Enhancing reliability and automation of LLM-based structural analysis using a hybrid multi-agent pipeline,True,False,False
10113,Intention-behavior consistency-based automated failure attribution for LLM-driven multi-agent systems,True,False,False
10114,AgentsBench: A Multi-Agent LLM Simulation Framework for Legal Judgment Prediction,True,False,False
10115,Coordinated LLM multi-agent systems for collaborative question-answer generation,True,False,False
10116,A Scoping Review of Platform Tools for Developing LLM-Grounded Multi-Agent Systems,True,False,False
10117,Comparative Cost‐Benefit Analysis of Four Retrial Systems With Warm Standby Components and Two Modes of Failure,False,False,False
10118,Reliability-Weighted Multi-Agent Annotation Workflow for Quality-Controlled LLM Labeling,True,False,False
10119,Supporting Design Thinking through Ideation LLM-Multi-Agent Systems: An Investigation of Perceived Usefulness in Non-Standard Educational Contexts,True,False,False
10120,Reliability analysis of stochastic structure with multi-failure modes based on mixed Copula,False,False,False
10121,An Accountability-Based Architectural Tactic for Agent Cooperation in LLM-Based Multi-Agent Systems,True,False,False
10124,Safe and Efficient Resource Allocation in Multi-AI-Agent LLM Systems,True,False,False
10125,Controlling Agentic AI: Game-Theoretic Foundations of Coordination and Competition in LLM Multi-Agent Systems,True,False,False
10126,Specification and Evaluation of Multi-Agent LLM Systems - Prototype and Cybersecurity Applications,True,False,False
10127,Contamination Percolation in Multi-Agent LLM Systems: A Measurement Framework and Benchmark,True,False,False
10128,FORM-based global reliability sensitivity analysis of systems with multiple failure modes,False,False,False
10129,Reliability of sliding window systems with two failure modes,False,False,False
10130,Designing Multi-LLM-Agent Systems for Material Flow Simulation in Production Systems,True,False,False
10131,Methodology for Quality Assurance Testing of LLM-based Multi-Agent Systems,True,False,False
10132,Multi-agent-based failure modeling for uncrewed swarm systems considering cross-layer diffusion characteristics,False,False,False
10133,Reliability optimization of dynamic k-out-of-n systems with competing failure modes,False,False,False
10134,LLM-Driven Sentiment Analysis in MD&amp;A: A Multi-Agent Framework for Corporate Misconduct Prediction,True,False,False
10135,RESEARCH OF THE MEDICAL MULTI-AGENT DISTILLED LLM DIAGNOSTIC SYSTEMS USING GAME-THEORETIC OPTIMIZATION,True,False,False
10137,Diversity Collapse in Multi-Agent LLM Systems: Structural Coupling and Collective Failure in Open-Ended Idea Generation,True,False,False
10140,Marine engineering systems failure analysis using extended failure modes and effects analysis with quality function deployment: maritime house of reliability,False,True,False
10141,Evaluating Fairness in LLM Negotiator Agents via Economic Games Using Multi-Agent Systems,True,False,False
10142,Metamorphic Testing of Multi-Agent LLM Systems: A Trace-Based Behavioral Oracle Framework,True,False,False
10143,LLM-Driven Social Influence for Cooperative Behavior in Multi-Agent Systems,True,False,False
10144,LLM-Based Multi-Agent Framework for Troubleshooting Distributed Systems,True,False,False
10145,A Multi-Agent LLM-Driven Intelligent EV Charging Framework with Rag based Personalization and CGAN-Generated Behavioral Modeling,True,False,False
10146,From Model to Agent: A Modular LLM-Based Framework for Multi-Agent Systems,True,False,False
10147,Optimal test termination time in reliability growth management for systems with multiple failure modes,False,True,False
10148,Multi-objective maintenance strategy for corroded pipelines considering the correlation of different failure modes,False,False,False
10149,Orla: A Library for Serving LLM-Based Multi-Agent Systems,True,False,False
10150,Harnessing collective intelligence of multi-agent LLM systems for sensor failure reasoning in smart manufacturing,True,False,False
10151,An LLM-based multi-agent framework for automated reliability analysis of spatially variable soils,True,False,False
10152,Real-Time Reliability Assessment of Multivariable Systems With Multiple Failure Modes,False,False,False
10153,Preventing Wrong Work Item Retrieval in LLM-Based MCP Systems Through Multi-Agent Validation,True,False,False
10154,Towards Role-Based Multi-Agent LLM Systems for Software Requirements Analysis,True,False,False
10155,Can LLM-Powered Multi-Agent Systems Augment Human Creativity? Evidence from Brainstorming Tasks,True,False,False
10156,Forensic Analysis of Artifacts from Microsoft's Multi-Agent LLM Platform AutoGen,True,False,False
10157,Research on the role of LLM in multi-agent systems: A survey,True,False,False
10159,Reliability Estimation of Parallel Systems with Diverse Failure Modes: Semi-Markov Model Approach,False,False,False
10160,Maintenance modeling for balanced systems subject to two competing failure modes,False,False,False
10161,Auto-scaling LLM-based multi-agent systems through dynamic integration of agents,True,False,False
10162,Multi-Agent LLM Copilots for System of Systems Management,True,False,False
10163,"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges",True,False,False
10164,Adaptive LLM-based multi-agent systems to enhance quantitative trading performance,True,False,False
10165,Consensus for Multi-Agent Systems with Stochastic Network and Noises by LLM,True,False,False
10166,LLM Based Code Generation and Code Integration with Multi-Agent Systems,True,False,False
10167,"Observability in Large-Scale Multi-Agent Ecosystems: Coordination, Emergence, and Failure Modes",False,False,False
10168,Performance Analysis and Reliability Prediction of Multi‐State Service Systems With Multiple Failure Modes of Unreliable Server: An Engineering Perspective,False,True,False
10169,Optimal maintenance strategy for systems with two failure modes,False,False,False
10170,Constrained preventive replacement for mission-oriented systems with two failure modes and minimal repair,False,False,False
10171,Multi-Agent Debate for LLM Judges with Adaptive Stability Detection,True,False,False
10172,DiLLS: Interactive Diagnosis of LLM-based Multi-agent Systems via Layered Summary of Agent Behaviors,True,False,False
10173,Dynamic reliability analysis for the reusable thrust chamber: A multi-failure modes investigation based on coupled thermal-structural analysis,False,False,False
10174,Econometric Foundations for Multi-Agent Negotiation Systems: A Theoretical Framework for LLM-Driven Strategic Advisor Evaluation,True,False,False
10175,Intelligent Multi-Agent Reinforcement Sanitizer for Securing LLM Systems,True,False,False
10176,Multi-Layer Collaborative Continuous Defense in PDNs Driven by an LLM-Interactive Endpoint Trusted Intelligence Agent,True,False,False
10177,CRADLE: Conversational RTL Design Space Exploration with LLM-Based Multi-Agent Systems,True,False,False
10178,ARIMA Forecasting with LLM-Powered Multi-Agent Coordination for Omnichannel Retail KPIs,True,False,False
10179,Mutual Influence AI: Trust-Based Cooperation Mechanisms for LLM Multi-Agent Systems,True,False,False
10180,FTDI: A Budget-Aware Self-Healing Framework for LLM Multi-Agent Code Generation,True,False,False
10181,Operational reliability assessment of complex mechanical systems with multiple failure modes: An adaptive decomposition-synchronous-coordination approach,False,False,False
10182,Accelerating earth science discovery via multi-agent LLM systems,True,False,False
10183,A Multi-Agent Framework with Diagnostic Feedback for Iterative Plain Language Summary Generation from Cochrane Medical Abstracts,False,True,False
10184,An agent-based model of public space use,False,False,False
10185,Measuring temporal effects of agent knowledge by date-controlled tool use,False,False,False
10186,MLLM-Tool: A Multimodal Large Language Model for Tool Agent Learning,True,False,False
10187,Procedural Environment Generation for Tool-Use Agents,False,False,False
10188,EFL learners’ perceptions and their association with the effectiveness of model texts as a feedback tool,False,True,False
10190,Consensus Tracking of Linear Multi-agent Systems Via Iterative Learning Control with Feedback Time-Delay,False,True,False
10191,Agent-driven Cognitive Object/Motion/Environment Hybrid Vision-Language Model on CCTV Surveillance-Video Bigdata,True,False,False
10193,A land-use spatial optimum allocation model coupling a multi-agent system with the shuffled frog leaping algorithm,False,False,False
10194,Tool-wielding language model-based agent offers conversational exploration of clinical tabular data,True,False,False
10196,Traffic noise feedback in agent-based Integrated Land-Use/Transport Models,False,True,False
10197,Geospatial large language model trained with a simulated environment for generating tool-use chains autonomously,True,False,False
10198,The Use of Translation in the Language Classroom: A Useful Tool to Enhance Language Proficiency,False,False,False
10199,Reinforced Agent: Inference-Time Feedback for Tool-Calling Agents,False,True,False
10200,Iterative Feedback Tuning-based Model-Free Adaptive Iterative Learning Control of Pneumatic Artificial Muscle,False,True,False
10201,Language Assessment Feedback Towards Pedagogical Conversational Agent,False,True,False
10202,Model-Free Adaptive Iterative Learning Bipartite Containment Control for Multi-Agent Systems,False,True,False
10203,Using Social Media as a User-Centered Design Tool: Types of User Feedback Useful for Iterative Design,False,True,False
10204,Use of electronic feedback in second language writing: teachers' and students' views,False,True,False
10206,Iterative Feedback Tuning of Model-Free Controllers,False,True,False
10207,Performance of Iterative Coded CDMA Receivers with APP Feedback: A Use of a Weighted Delay Filter,False,True,False
10208,Iterative Feedback Tuning with automated reference model selection,False,True,False
10209,Benchmark Evaluation of a Tool-Augmented Large Language Model Agent Using Traditional Asian Medicine Metadata,True,False,False
10211,Co-evolutionary dynamics in optimal multi-agent game with environment feedback,False,True,False
10212,Model-Free Adaptive Control for Parafoil Systems Based on the Iterative Feedback Tuning Method,False,True,False
10213,Pit-Lake Iterative Simulation Model (PLISM): An Iterative Solver,False,True,False
10214,Iterative coupling of a fundamental electricity market model and an agent-based simulation model to reduce the efficiency gap,False,True,False
10217,DESIGN AND IMPLEMENTATION OF A WEB-BASED TOOL TO INTEGRATE NATURAL LANGUAGE FEEDBACK IN AUTOMATED ASSESSMENT,False,True,False
10220,Data-Driven Bus Trajectory Tracking Based on Feedforward–Feedback Model-Free Adaptive Iterative Learning Control,False,True,False
10221,An Improved Multi-Agent Model-Free Adaptive Iterative Learning Consensus Control under Data Dropouts,False,True,False
10222,Three-way conflict analysis model under agent-agent mutual selection environment,False,False,False
10223,Model free adaptive iterative learning fault-tolerant control for nonlinear multi-agent systems,False,True,False
10224,LEGO: A Multi-agent Collaborative Framework with Role-playing and Iterative Feedback for Causality Explanation Generation,False,True,False
10225,Iterative design to improve the use experience of a digital psycho-pedagogical recovery tool,False,True,False
10226,AI agent-enhanced energy-use behavior detection in residential buildings,True,False,False
10227,A Versatile Tool Environment to Perform Model-based Testing of Web Applications and Multilingual Websites,False,False,False
10228,Tool and Agent Selection for Large Language Model Agents in Production: A Survey,True,False,False
10229,From Tool Use to Epistemic Judgment: A Science Education Perspective on Large Language Model Integration in Medical Education,True,False,False
10230,"AI tool use, self-efficacy, foreign language enjoyment, and willingness to communicate: a moderated serial mediation model among Chinese EFL learners",False,True,False
10231,Fine-grained urban land use simulation: Integrating spatial dynamic modeling with a pre-trained vision-language model,True,False,False
10233,Lecturers’ Feedback as a Tool of Power: A Critical Discourse Analysis of Lecturer Feedback in Classrooms,False,True,False
10234,Tool vs. agent: attributing agency to natural language generation systems,False,False,False
10235,TA-Agent: Tool Augmented Based on Iterative Ideas in Software Engineering,False,True,False
10236,Iterative Learning for Model Reactive Control: Application to Autonomous Multi-agent Control,False,True,False
10237,The 360-Degree Feedback Model as a Tool of Total Quality Management,False,True,False
10239,Use of Animation Films as a tool in Second Language Classroom to Enhance English Language Productive skills,False,False,False
10240,ESP Student Feedback –A Tool to Develop both Students’ and Teachers’ Competences,False,True,False
10241,USE OF LANGUAGE GAMES AS AN EFFECTIVE TOOL IN ENGLISH LANGUAGE TEACHING,False,False,False
10242,Exploring the Use of Feedback by the Pre-service Teachers in a Teaching Program,False,True,False
10244,Online Iterative Reinforcement Learning from Human Feedback with General Preference Model,False,True,False
10245,ParaView-MCP: An Autonomous Visualization Agent with Direct Tool Use,False,False,False
10246,Understanding human-environment interrelationships under constrained land-use decisions with a spatially explicit agent-based model,False,False,False
10247,Hardware-in-the-Loop Iterative Optimal Feedback Control Without Model-Based Future Prediction,False,True,False
10248,Model Free Adaptive Attitude Control of Launch Vehicle Using Iterative Feedback Tuning,False,True,False
10249,PREDICTIVE ROLE OF SELF-REFLECTION IN TEACHER'S PROFESSIONAL IMPROVEMENT,False,True,False
10250,Language Assessment Literacy: The Role of Self-Reflection,False,True,False
10252,Autonomy and Reflection on Practice in a Self-Access Language Centre,False,True,False
10253,"Self-Reflection: A complex Connection among Language, Culture, Identity, and Difference",False,True,False
10254,Closed-loop Reference Model based Distributed Model Reference Adaptive Control for Multi-agent Systems,False,True,False
10255,German as a Scientific Language: Self-Reflection and Innovation,False,True,False
10256,"Self- And Peer-Reflection in Teaching Practice Program: Unveiling Reflection Preference, Benefits, and Challenges",False,True,False
10257,Self-reflection and Self-evaluation as Tools Increasing Effectiveness of Foreign Language Teaching: Classroom Teacher Talk,False,True,False
10258,SELF-REFLECTION OF SENIOR UNIVERSITY STUDENTS IN LANGUAGE STUDIES,False,True,False
10259,Investigating Written Reflection and Its Relation to Language Teaching Strategy Change: A Self-study,False,True,False
10260,Self-Improvement of Non-autoregressive Model via Sequence-Level Distillation,False,True,False
10262,Self-regulation and self-efficacy for the improvement of listening proficiency outside the classroom,False,False,False
10264,A Dynamic Model for Autonomy: Self-Assessment as Reflection,False,True,False
10265,TEACHER SELF-REFLECTION AND SELF-ASSESSMENT AS TOOLS FOR IMPROVING THE EFFICIENCY OF FOREIGN LANGUAGE TEACHING,False,True,False
10267,"A Prism of Identities in Motion: Language Attitudes and
                    <i>Self-Reflection</i>
                    in Immigrant Women Through the Lithuanian Language",False,True,False
10268,Impact of self‐reflection and awareness‐raising on novice French learners’ pronunciation,False,True,False
10269,Closed-Loop Multi-Agent Smoke Screen Interference Collaborative Optimization Driven by “Planning - Memory - Reflection”,False,True,False
10272,Reflection and Improvement on the Localization of New Zealand’s “Learning Story” in China,False,True,False
10273,Examining the impact of Intelligent Personal Assistants with self-reflection on language learning beyond the classroom,False,True,False
10275,AgentBreeder: Mitigating the AI Safety Risks of Multi-Agent Scaffolds via Self-Improvement,False,True,False
10280,Improvement of students’ self-directed learning readiness through problem-based English language learning in Korea,False,False,False
10281,Rethinking Education Leadership through Self-Reflection: Examining the TURNS Model,False,True,False
10282,Stability improvement of a dual-loop optoelectronic oscillator based on self-phase locking,False,True,False
10283,Please Tell Me About It,False,False,False
10284,Goal-Oriented Reliability and Self-Improvement for Multi-Agent Systems,False,True,False
10285,"Collaboration, Self-Reflection, and Adaptation in Robot Communities: Using Multi-Agent Distributed Learning for Coordination Planning",False,True,False
10286,Positive Experience Reflection for Agents in Interactive Text Environments,False,True,False
10287,ApexCodium: a Multi-Agent System for Code Generation with Enhanced Self-Reflection,False,True,False
10288,Multi-Agent System Based on Bi-Level FBS Self-Closed-Loop Co-Evolution Framework,False,True,False
10289,Exploring LCME’s New USMLE Norms of Accomplishment: Medical School Self-Reflection to Support Continuous Quality Improvement,False,True,False
10290,A Short Journey of Self-improvement with the PDPI Program,False,True,False
10291,The use of video-based reflection to facilitate pre-service English teachers’ self-reflection,False,True,False
10292,Agent Model for the Closed-loop Simulation of Traffic Scenarios,False,True,False
10293,Using Artificial Intelligence to Develop Students’ Critical Self-Reflection (Learning Journals in Bulgarian Language Education),False,True,False
10294,Students' Self-Reflection on Project-Based Learning in Caption Text Writing,False,True,False
10295,GAMIFICATION AS A PRACTICE OF INTELLECTUAL SELF-REFLECTION IN NATIVE LANGUAGE LESSONS,False,True,False
10296,From Physical Aggression to Verbal Behavior: Language Evolution and Self-Domestication Feedback Loop,False,True,False
10297,Improvement of Tolerance Simulation Model in Body in White Product Realization Loop by Integrating Manufacturing Joining Simulation,False,True,False
10298,Building the Self-Improvement Loop: Error Detection and Correction in Goal-Oriented Semantic Communications,False,True,False
10299,The Fe-loop experiments provide new constraints for the olivine-melt Fe2+-Mg partitioning model improvement,False,True,False
10300,Allegory Encourages Self-reflection and Multi-cultural Understanding in a College Communications Course,False,True,False
10301,Self-Improvement: Model Peningkatan Kualitas Diri,False,True,False
10302,ARTIFICIAL INTELLIGENCE SYSTEM FOR ENSURING ETHICAL EDUCATIONAL CONTENT THROUGH MULTI-AGENT VALIDATION WITH SELF-REFLECTION,False,True,False
10303,Multi-Agent System for Closed Loop Model-Based Control of Dissolved Oxygen Concentration,False,True,False
10304,Large Language Model Based Code Completion is an Effective Genetic Improvement Mutation,True,False,False
10305,Using closed-loop agent to control model parameters for time-variant wind turbine bearing temperature forecasting,False,True,False
10306,EMOTIONAL LANGUAGE IN SELF-IMPROVEMENT BOOK BLURBS:  A PSYCHOLINGUISTIC APPROACH TO AFFECTIVE  READER ENGAGEMENT,False,True,False
10307,Summer study abroad in Japan: Maximizing intercultural competency development through self‐guided cultural exploration and reflection tasks,False,True,False
10308,Management of Acute Pancreatitis in Adults - A Closed-Loop Quality Improvement Project,False,True,False
10309,Ivan Pavlov as a model of physical self-training and self-improvement,False,True,False
10312,RF-Agent: Automated Reward Function Design via Language Agent Tree Search,False,False,False
10313,Reinforcement Learning Combined with Tree Structure Search Enhances the Reasoning Ability of Large Language Models,True,False,False
10314,"General Pacman AI: Game Agent With Tree Search, Adversarial Search And Model-Based RL Algorithms",False,False,False
10315,Chain-in-Tree: Back to Sequential Reasoning in LLM Tree Search,True,False,False
10316,LLM Inductive Reasoning Through Multi-Agent Enhanced Monte Carlo Tree Search,True,False,False
10317,Tree-of-Reasoning: Towards Complex Medical Diagnosis via Multi-Agent Reasoning with Evidence Tree,False,False,False
10318,DSG-MCTS: A Dynamic Strategy-Guided Monte Carlo Tree Search for Diversified Reasoning in Large Language Models,True,False,False
10320,Research on Large Model Reasoning Optimization Framework Based on Monte Carlo Tree Search and Multimodal Fusion,False,False,False
10321,Program Trace Optimization for Language Model Search: the Abstraction and Reasoning Corpus case,True,False,False
10324,Enhancing Tree-Based Language Model via Function Dependencies for Code Search,True,False,False
10325,Policy-Guided Search on Tree-of-Thoughts for Efficient Problem Solving with Bounded Language Model Queries (Extended Abstract),True,False,False
10327,HBTP: Heuristic Behavior Tree Planning with Large Language Model Reasoning,True,False,False
10328,ToFC: Tree-of-Fact with Continued Best-First Search for Commonsense Reasoning,False,False,False
10329,Trial-Based Heuristic Tree-Search for Distributed Multi-Agent Planning,False,False,False
10330,Comparing Chain and Tree-Based Reasoning for Explainable Knowledge Discovery in Contract Analytics Using Large Language Models,True,False,False
10331,VGPO-MCTS: Distilling Step-Level Supervision from Value-Guided Tree Search for Mathematical Reasoning,True,False,False
10332,Multi-Agent Large Language Model-Based Decision Tree Analysis for Explainable Electric Vehicle Drive Motor Fault Diagnosis,True,False,False
10333,Unsupervised graph reasoning distillation hashing for multimodal hamming space search with vision-language model,True,False,False
10334,Monte Carlo Thought Search: Large Language Model Querying for Complex Scientific Reasoning in Catalyst Design,True,False,False
10335,Search-on-Graph: Effective and Retrieval-Enhanced Search on Knowledge Graph for Faithful Large Language Model Reasoning,True,False,False
10336,EvoLM: In Search of Lost Training Dynamics for Language Model Reasoning,True,False,False
10337,Monte Carlo tree search algorithms for risk-aware and multi-objective reinforcement learning,False,True,False
10338,Generalized possibility computation tree logic with frequency and its model checking,False,False,False
10339,Finding Bounded Suboptimal Multi-Agent Path Planning Solutions Using Increasing Cost Tree Search (Extended Abstract),False,False,False
10340,Optimizing Heterogeneous Maritime Search Teams using an Agent-based Model and Nonlinear Optimization Methods,False,False,False
10341,Decoupled Monte Carlo Tree Search for Cooperative Multi-Agent Planning,False,False,False
10342,COCO-Tree: Compositional Hierarchical Concept Trees for Enhanced Reasoning in Vision-Language Models,True,False,False
10343,Pairwise symmetry reasoning for multi-agent path finding search,False,False,False
10344,Research on Magnetron Fault Reasoning Based on Fault Tree Reasoning Model,False,False,False
10345,Pruning Techniques for the Increasing Cost Tree Search for Optimal Multi-agent Pathfinding,False,False,False
10346,Imperfect-Information Game AI Agent Based on Reinforcement Learning Using Tree Search and a Deep Neural Network,True,False,False
10347,ThoughtForest-KGQA: A Multi-Chain Tree Search for Knowledge Graph Reasoning,False,False,False
10348,Tree-MAPF: On the Complexity of Optimizing Multi Agent Path Finding on Tree Graphs,False,False,False
10349,Routing optimization with Monte Carlo Tree Search-based multi-agent reinforcement learning,False,False,False
10350,Self Learning Design Agent (SLDA): Enabling Deep Learning and Tree Search in Complex Action Spaces,True,False,False
10352,Tree of Uncertain Thoughts Reasoning for Large Language Models,True,False,False
10353,Boosting Logical Fallacy Reasoning in LLMs via Logical Structure Tree,True,False,False
10354,Collaborative Cost Multi-Agent Decision-Making Algorithm with Factored-Value Monte Carlo Tree Search and Max-Plus,False,False,False
10356,Continuous-time digital search tree and a border aggregation model,False,False,False
10357,Monte Carlo Tree Search for Interpreting Stress in Natural Language,False,False,False
10358,Causal Reasoning in the Era of Large Language Models,True,False,False
10359,Stepwise Informativeness Search for Improving LLM Reasoning,True,False,False
10360,Search-o1: Agentic Search-Enhanced Large Reasoning Models,True,False,False
10361,Online Maintenance Prioritization Via Monte Carlo Tree Search and Case-Based Reasoning,False,False,False
10362,Multilingual language classification model for offensive comments categorisation in social media using HAMMC tree search with enhanced optimisation technique,False,False,False
10363,Autonomous Subtask Generation for Indoor Search and Rescue Mission via Large-Language-Model and Behavior-Tree Integration,True,False,False
10364,Multi-Agent non-Overlapping Pathfinding with Monte-Carlo Tree Search,False,False,False
10365,Multi-Agent Assisted Shortest Path Planning using Monte Carlo Tree Search,False,False,False
10366,Reasoning-guided structured planning and search in large language models,True,False,False
10367,Bo-Tree: An Efficient Search Tree,False,False,False
10368,Multi-Agent Task Assignment and Sequencing using Monte Carlo Tree Search and Process Algebra,False,False,False
10369,Collaborative Tree Search for Enhancing Embodied Multi-Agent Collaboration,False,False,False
10370,"Language Agent Tree Search Unifies Reasoning, Acting, and Planning in Language Models.",True,False,False
10372,Regional Autonomy Oversight Models in Denmark and Zimbabwe and Alternative Regional Autonomy Oversight Model in Indonesia,False,False,False
10375,Regulatory Human-Agent Teams: Co-Creating Ethical Oversight,False,True,False
10377,Dark Patterns Meet GUI Agents: LLM Agent Susceptibility to Manipulative Interfaces and the Role of Human Oversight,True,False,False
10378,"Human-in-the-Loop Self-Healing Systems: Integrating Human Oversight for Autonomous Failure Detection, Repair and System Optimization",False,True,False
10379,Human Oversight in Production AI Systems: A Framework for Evaluating Sufficiency Across Levels of Autonomy,False,False,False
10381,Human-in-the-Loop Artificial Intelligence in Pharmaceutical Industry: Enhancing Efficiency and Maintaining Oversight,False,True,False
10382,Iluzja kontroli: czy Human-in-the-Loop spełnia wymogi realnego nadzoru człowieka w świetle prawa UE?,False,True,False
10383,User Autonomy in Human-LLM Interaction: A Scoping Review,True,False,False
10384,Balancing Autonomy and Human Oversight: A Review of Automation and Control Systems in Large-Scale Industrial Processes,False,True,False
10385,On Integrating Resilience and Human Oversight into LLM-Assisted Modeling Workflows for Digital Twins,True,False,False
10386,"Safe-by-Design Governance for LLM-Assisted Emergency Call Triage: Auditability, Human Oversight, and Degraded-Mode Resilience",True,False,False
10389,Securing the Loop: A Risk Assessment Framework for Human-in-the-Loop Vulnerabilities Across SAE Levels of Autonomy,False,True,False
10390,Meaningful oversight of medical AI beyond human in the loop,False,True,False
10391,Reevaluating Human Autonomy and Moral Agent,False,True,False
10392,Architecting Human‐AI Systems for Effective Collaboration and Oversight: Making Sense of Human/AI‐in/on/Over/Under/Along‐the‐Loop,False,True,False
10393,Reproducibility Report for the Paper: “On Integrating Resilience and Human Oversight into LLM-Assisted Modeling Workflows for Digital Twins”,True,False,False
10395,"When Context Grows, So Does the Challenge: Human Oversight in LLM Evaluation of Financial Tables",True,False,False
10396,Toward Effective Human Oversight in a Human-in-the-Loop AI System: Multi-Model AI and Model Labeling,False,True,False
10397,Human-in-the-Loop in MLOps: A Systematic Review on Balancing Automation and Human Oversight,False,True,False
10398,Towards an Assistant for Legal Framing in Agricultural Oversight: A RAG and LLM Chain Approach,True,False,False
10399,Towards Meaningfully Integrating Human-Autonomy Teaming in Applied Settings,False,False,False
10400,Decentralized Service Operations and Hybrid AI Oversight: A Human-in-the-Loop Decision Framework for Intelligent Service Systems,False,True,False
10401,Reliable Interactive Autonomy for Multi-Agent Systems,False,False,False
10402,Multimodal LLM-Based Agent for Human Behavior Simulation: Modeling Return Migration Dynamics,True,False,False
10403,"Human in the Loop, or Perceived Oversight? The Psychological Inference That Drives AI Credibility",False,True,False
10405,Privacy and Data-Integrity Risk Cards for LLM Agents: A UI/UX Design Framework for Secure Human Oversight under Prompt-Injection Attacks,True,False,False
10407,Human autonomy with AI in the loop,False,True,False
10408,"Racism, responsibility and autonomy in HCI: Testing perceptions of an AI agent",True,False,False
10409,Judges-in-the-loop? Judicial involvement in human oversight of high-risk decision support systems under the EU AI Act,False,True,False
10410,The Double-Edged Sword: Exploring Older Adults' Interaction and Imagination with an LLM-Enhanced Health Agent,True,False,False
10411,"THE ETHICAL, LEGAL, AND SOCIAL IMPLICATIONS OF DEPLOYING AGENTIC AI: EXAMINING AUTONOMY, ACCOUNTABILITY, AND HUMAN OVERSIGHT IN HIGHLY AUTOMATED DECISION-MAKING SYSTEMS",True,False,False
10412,Human-Like Remembering and Forgetting in LLM Agents: An ACT-R-Inspired Memory Architecture,True,False,False
10413,Achieving Deployable Autonomy through Customizability and Human-in-the-Loop: A Case Study in Robot-assisted Feeding,False,True,False
10418,"Towards Human-Centric, Traceable Negotiation Mechanisms for Sharing Autonomy in Multi-Agent Systems",False,True,False
10419,Implementation of the Oversight Function of the Aceh Special Autonomy Fund,False,False,False
10420,ChainBuddy: An AI-assisted Agent System for Generating LLM Pipelines,True,False,False
10421,How Should Trainee Autonomy and Oversight Be Managed in the Setting of Overlapping Surgery?,False,False,False
10422,Developing Multi-Agent LLM Applications Through Continuous Human-LLM Co-Programming,True,False,False
10423,The role of agent autonomy in using decision support systems at work,False,False,False
