paper_id,axis,value
7023,human_role,not_specified
7023,venue_type,preprint
7029,loop_mechanism,multi_agent_coordination
7029,contribution_type,model
7029,research_type,philosophical_paper
7029,evaluation_strategy,none
7029,human_role,human_on_the_loop
7029,venue_type,preprint
7039,loop_mechanism,verification_and_gating
7039,contribution_type,method
7039,research_type,validation_research
7039,evaluation_strategy,controlled_experiment
7039,human_role,fully_autonomous
7039,venue_type,preprint
7042,loop_mechanism,multi_agent_coordination
7042,contribution_type,model
7042,research_type,philosophical_paper
7042,evaluation_strategy,none
7042,human_role,not_specified
7042,venue_type,preprint
7137,loop_mechanism,deliberative_search
7137,contribution_type,method
7137,research_type,validation_research
7137,evaluation_strategy,benchmark
7137,human_role,fully_autonomous
7137,venue_type,preprint
7151,loop_mechanism,self_evolution
7151,contribution_type,method
7151,research_type,validation_research
7151,evaluation_strategy,controlled_experiment
7151,human_role,fully_autonomous
7151,venue_type,preprint
7169,loop_mechanism,critique_and_revision
7169,contribution_type,model
7169,research_type,solution_proposal
7169,evaluation_strategy,none
7169,human_role,not_specified
7169,venue_type,preprint
7181,loop_mechanism,self_evolution
7181,contribution_type,method
7181,research_type,validation_research
7181,evaluation_strategy,benchmark
7181,human_role,fully_autonomous
7181,venue_type,preprint
7186,loop_mechanism,self_evolution
7186,contribution_type,method
7186,research_type,validation_research
7186,evaluation_strategy,benchmark
7186,human_role,fully_autonomous
7186,venue_type,preprint
7197,loop_mechanism,verification_and_gating
7197,contribution_type,method
7197,research_type,validation_research
7197,evaluation_strategy,benchmark
7197,human_role,fully_autonomous
7197,venue_type,preprint
7211,loop_mechanism,budget_and_termination_control
7211,contribution_type,method
7211,research_type,validation_research
7211,evaluation_strategy,benchmark
7211,human_role,fully_autonomous
7211,venue_type,preprint
7222,loop_mechanism,critique_and_revision
7222,contribution_type,method
7222,research_type,validation_research
7222,evaluation_strategy,benchmark
7222,human_role,fully_autonomous
7222,venue_type,preprint
7236,loop_mechanism,critique_and_revision
7236,contribution_type,method
7236,research_type,validation_research
7236,evaluation_strategy,controlled_experiment
7236,human_role,fully_autonomous
7236,venue_type,preprint
7239,loop_mechanism,loop_evaluation_and_diagnosis
7239,contribution_type,metric
7239,research_type,validation_research
7239,evaluation_strategy,benchmark
7239,human_role,fully_autonomous
7239,venue_type,preprint
7245,loop_mechanism,loop_evaluation_and_diagnosis
7245,contribution_type,tool
7245,research_type,validation_research
7245,evaluation_strategy,benchmark
7245,human_role,fully_autonomous
7245,venue_type,preprint
7391,loop_mechanism,loop_evaluation_and_diagnosis
7391,contribution_type,tool
7391,research_type,validation_research
7391,evaluation_strategy,benchmark
7391,human_role,human_in_the_loop
7391,venue_type,preprint
7430,loop_mechanism,self_evolution
7430,contribution_type,method
7430,research_type,validation_research
7430,evaluation_strategy,benchmark
7430,human_role,fully_autonomous
7430,venue_type,journal
7453,loop_mechanism,memory_and_context_management
7453,contribution_type,method
7453,research_type,solution_proposal
7453,evaluation_strategy,none
7453,human_role,not_specified
7453,venue_type,preprint
7458,loop_mechanism,memory_and_context_management
7458,contribution_type,method
7458,research_type,validation_research
7458,evaluation_strategy,benchmark
7458,human_role,fully_autonomous
7458,venue_type,preprint
7461,loop_mechanism,memory_and_context_management
7461,contribution_type,method
7461,research_type,validation_research
7461,evaluation_strategy,benchmark
7461,human_role,fully_autonomous
7461,venue_type,preprint
7462,loop_mechanism,self_evolution
7462,contribution_type,method
7462,research_type,validation_research
7462,evaluation_strategy,controlled_experiment
7462,human_role,fully_autonomous
7462,venue_type,preprint
7469,loop_mechanism,self_evolution
7469,contribution_type,method
7469,research_type,validation_research
7469,evaluation_strategy,benchmark
7469,human_role,fully_autonomous
7469,venue_type,preprint
7474,loop_mechanism,self_evolution
7474,contribution_type,method
7474,research_type,validation_research
7474,evaluation_strategy,benchmark
7474,human_role,human_in_the_loop
7474,venue_type,preprint
7480,loop_mechanism,verification_and_gating
7480,contribution_type,method
7480,research_type,validation_research
7480,evaluation_strategy,controlled_experiment
7480,human_role,fully_autonomous
7480,venue_type,preprint
7515,loop_mechanism,critique_and_revision
7515,contribution_type,method
7515,research_type,validation_research
7515,evaluation_strategy,benchmark
7515,human_role,fully_autonomous
7515,venue_type,preprint
7516,loop_mechanism,verification_and_gating
7516,contribution_type,tool
7516,research_type,validation_research
7516,evaluation_strategy,controlled_experiment
7516,human_role,fully_autonomous
7516,venue_type,preprint
7535,loop_mechanism,self_evolution
7535,contribution_type,method
7535,research_type,validation_research
7535,evaluation_strategy,benchmark
7535,human_role,fully_autonomous
7535,venue_type,preprint
7536,loop_mechanism,critique_and_revision
7536,contribution_type,method
7536,research_type,validation_research
7536,evaluation_strategy,benchmark
7536,human_role,fully_autonomous
7536,venue_type,preprint
7539,loop_mechanism,critique_and_revision
7539,contribution_type,method
7539,research_type,validation_research
7539,evaluation_strategy,benchmark
7539,human_role,fully_autonomous
7539,venue_type,preprint
7581,loop_mechanism,self_evolution
7581,contribution_type,model
7581,research_type,philosophical_paper
7581,evaluation_strategy,case_study
7581,human_role,fully_autonomous
7581,venue_type,preprint
7595,loop_mechanism,self_evolution
7595,contribution_type,model
7595,research_type,solution_proposal
7595,evaluation_strategy,none
7595,human_role,not_specified
7595,venue_type,preprint
7608,loop_mechanism,self_evolution
7608,contribution_type,model
7608,research_type,solution_proposal
7608,evaluation_strategy,illustrative_example
7608,human_role,human_on_the_loop
7608,venue_type,preprint
7615,loop_mechanism,self_evolution
7615,contribution_type,model
7615,research_type,philosophical_paper
7615,evaluation_strategy,none
7615,human_role,not_specified
7615,venue_type,preprint
7616,loop_mechanism,self_evolution
7616,contribution_type,model
7616,research_type,philosophical_paper
7616,evaluation_strategy,none
7616,human_role,not_specified
7616,venue_type,preprint
7619,loop_mechanism,self_evolution
7619,contribution_type,metric
7619,research_type,validation_research
7619,evaluation_strategy,benchmark
7619,human_role,fully_autonomous
7619,venue_type,preprint
7628,loop_mechanism,loop_evaluation_and_diagnosis
7628,contribution_type,metric
7628,research_type,validation_research
7628,evaluation_strategy,controlled_experiment
7628,human_role,fully_autonomous
7628,venue_type,preprint
7649,loop_mechanism,self_evolution
7649,contribution_type,method
7649,research_type,validation_research
7649,evaluation_strategy,benchmark
7649,human_role,fully_autonomous
7649,venue_type,conference
7651,loop_mechanism,self_evolution
7651,contribution_type,method
7651,research_type,validation_research
7651,evaluation_strategy,benchmark
7651,human_role,fully_autonomous
7651,venue_type,preprint
7672,loop_mechanism,self_evolution
7672,contribution_type,method
7672,research_type,validation_research
7672,evaluation_strategy,benchmark
7672,human_role,fully_autonomous
7672,venue_type,conference
7680,loop_mechanism,multi_agent_coordination
7680,contribution_type,method
7680,research_type,validation_research
7680,evaluation_strategy,benchmark
7680,human_role,fully_autonomous
7680,venue_type,preprint
7689,loop_mechanism,memory_and_context_management
7689,contribution_type,method
7689,research_type,validation_research
7689,evaluation_strategy,benchmark
7689,human_role,fully_autonomous
7689,venue_type,preprint
7702,loop_mechanism,loop_evaluation_and_diagnosis
7702,contribution_type,tool
7702,research_type,validation_research
7702,evaluation_strategy,benchmark
7702,human_role,fully_autonomous
7702,venue_type,conference
7703,loop_mechanism,loop_evaluation_and_diagnosis
7703,contribution_type,tool
7703,research_type,validation_research
7703,evaluation_strategy,benchmark
7703,human_role,fully_autonomous
7703,venue_type,preprint
7714,loop_mechanism,critique_and_revision
7714,contribution_type,method
7714,research_type,validation_research
7714,evaluation_strategy,benchmark
7714,human_role,fully_autonomous
7714,venue_type,preprint
7724,loop_mechanism,self_evolution
7724,contribution_type,method
7724,research_type,validation_research
7724,evaluation_strategy,benchmark
7724,human_role,fully_autonomous
7724,venue_type,preprint
7725,loop_mechanism,critique_and_revision
7725,contribution_type,method
7725,research_type,validation_research
7725,evaluation_strategy,benchmark
7725,human_role,fully_autonomous
7725,venue_type,preprint
7726,loop_mechanism,self_evolution
7726,contribution_type,method
7726,research_type,validation_research
7726,evaluation_strategy,benchmark
7726,human_role,fully_autonomous
7726,venue_type,preprint
7738,loop_mechanism,self_evolution
7738,contribution_type,method
7738,research_type,validation_research
7738,evaluation_strategy,benchmark
7738,human_role,fully_autonomous
7738,venue_type,preprint
7748,loop_mechanism,self_evolution
7748,contribution_type,method
7748,research_type,validation_research
7748,evaluation_strategy,benchmark
7748,human_role,fully_autonomous
7748,venue_type,preprint
7753,loop_mechanism,self_evolution
7753,contribution_type,method
7753,research_type,validation_research
7753,evaluation_strategy,benchmark
7753,human_role,fully_autonomous
7753,venue_type,preprint
7761,loop_mechanism,self_evolution
7761,contribution_type,method
7761,research_type,validation_research
7761,evaluation_strategy,benchmark
7761,human_role,fully_autonomous
7761,venue_type,preprint
7766,loop_mechanism,deliberative_search
7766,contribution_type,method
7766,research_type,validation_research
7766,evaluation_strategy,benchmark
7766,human_role,fully_autonomous
7766,venue_type,preprint
7769,loop_mechanism,deliberative_search
7769,contribution_type,method
7769,research_type,validation_research
7769,evaluation_strategy,benchmark
7769,human_role,fully_autonomous
7769,venue_type,conference
7795,loop_mechanism,self_evolution
7795,contribution_type,method
7795,research_type,validation_research
7795,evaluation_strategy,benchmark
7795,human_role,fully_autonomous
7795,venue_type,preprint
7822,loop_mechanism,planning_and_control_flow
7822,contribution_type,model
7822,research_type,philosophical_paper
7822,evaluation_strategy,none
7822,human_role,not_specified
7822,venue_type,journal
7834,loop_mechanism,self_evolution
7834,contribution_type,method
7834,research_type,validation_research
7834,evaluation_strategy,benchmark
7834,human_role,not_specified
7834,venue_type,conference
7863,loop_mechanism,critique_and_revision
7863,contribution_type,method
7863,research_type,validation_research
7863,evaluation_strategy,benchmark
7863,human_role,fully_autonomous
7863,venue_type,preprint
7914,loop_mechanism,deliberative_search
7914,contribution_type,method
7914,research_type,validation_research
7914,evaluation_strategy,benchmark
7914,human_role,fully_autonomous
7914,venue_type,preprint
7929,loop_mechanism,deliberative_search
7929,contribution_type,method
7929,research_type,validation_research
7929,evaluation_strategy,benchmark
7929,human_role,fully_autonomous
7929,venue_type,preprint
7933,loop_mechanism,deliberative_search
7933,contribution_type,method
7933,research_type,validation_research
7933,evaluation_strategy,benchmark
7933,human_role,fully_autonomous
7933,venue_type,preprint
7940,loop_mechanism,deliberative_search
7940,contribution_type,method
7940,research_type,validation_research
7940,evaluation_strategy,benchmark
7940,human_role,fully_autonomous
7940,venue_type,preprint
7941,loop_mechanism,deliberative_search
7941,contribution_type,method
7941,research_type,validation_research
7941,evaluation_strategy,benchmark
7941,human_role,fully_autonomous
7941,venue_type,preprint
7943,loop_mechanism,verification_and_gating
7943,contribution_type,method
7943,research_type,validation_research
7943,evaluation_strategy,controlled_experiment
7943,human_role,fully_autonomous
7943,venue_type,preprint
7954,loop_mechanism,deliberative_search
7954,contribution_type,method
7954,research_type,validation_research
7954,evaluation_strategy,benchmark
7954,human_role,fully_autonomous
7954,venue_type,preprint
7955,loop_mechanism,deliberative_search
7955,contribution_type,method
7955,research_type,validation_research
7955,evaluation_strategy,benchmark
7955,human_role,fully_autonomous
7955,venue_type,preprint
7961,loop_mechanism,deliberative_search
7961,contribution_type,method
7961,research_type,validation_research
7961,evaluation_strategy,controlled_experiment
7961,human_role,fully_autonomous
7961,venue_type,preprint
7965,loop_mechanism,deliberative_search
7965,contribution_type,method
7965,research_type,validation_research
7965,evaluation_strategy,benchmark
7965,human_role,fully_autonomous
7965,venue_type,preprint
7985,loop_mechanism,verification_and_gating
7985,contribution_type,method
7985,research_type,validation_research
7985,evaluation_strategy,benchmark
7985,human_role,fully_autonomous
7985,venue_type,preprint
7995,loop_mechanism,deliberative_search
7995,contribution_type,method
7995,research_type,validation_research
7995,evaluation_strategy,benchmark
7995,human_role,fully_autonomous
7995,venue_type,preprint
7999,loop_mechanism,deliberative_search
7999,contribution_type,method
7999,research_type,validation_research
7999,evaluation_strategy,benchmark
7999,human_role,fully_autonomous
7999,venue_type,preprint
8005,loop_mechanism,self_evolution
8005,contribution_type,method
8005,research_type,validation_research
8005,evaluation_strategy,benchmark
8005,human_role,fully_autonomous
8005,venue_type,preprint
8012,loop_mechanism,multi_agent_coordination
8012,contribution_type,method
8012,research_type,validation_research
8012,evaluation_strategy,benchmark
8012,human_role,fully_autonomous
8012,venue_type,preprint
8029,loop_mechanism,deliberative_search
8029,contribution_type,method
8029,research_type,validation_research
8029,evaluation_strategy,benchmark
8029,human_role,fully_autonomous
8029,venue_type,preprint
8034,loop_mechanism,loop_evaluation_and_diagnosis
8034,contribution_type,method
8034,research_type,validation_research
8034,evaluation_strategy,benchmark
8034,human_role,fully_autonomous
8034,venue_type,preprint
8038,loop_mechanism,deliberative_search
8038,contribution_type,method
8038,research_type,validation_research
8038,evaluation_strategy,benchmark
8038,human_role,fully_autonomous
8038,venue_type,conference
8051,loop_mechanism,deliberative_search
8051,contribution_type,method
8051,research_type,validation_research
8051,evaluation_strategy,controlled_experiment
8051,human_role,fully_autonomous
8051,venue_type,conference
8067,loop_mechanism,self_evolution
8067,contribution_type,method
8067,research_type,validation_research
8067,evaluation_strategy,benchmark
8067,human_role,fully_autonomous
8067,venue_type,preprint
8072,loop_mechanism,deliberative_search
8072,contribution_type,method
8072,research_type,validation_research
8072,evaluation_strategy,benchmark
8072,human_role,fully_autonomous
8072,venue_type,conference
8081,loop_mechanism,self_evolution
8081,contribution_type,method
8081,research_type,validation_research
8081,evaluation_strategy,benchmark
8081,human_role,fully_autonomous
8081,venue_type,preprint
8085,loop_mechanism,multi_agent_coordination
8085,contribution_type,method
8085,research_type,validation_research
8085,evaluation_strategy,controlled_experiment
8085,human_role,fully_autonomous
8085,venue_type,preprint
8099,loop_mechanism,planning_and_control_flow
8099,contribution_type,model
8099,research_type,validation_research
8099,evaluation_strategy,benchmark
8099,human_role,fully_autonomous
8099,venue_type,journal
8116,loop_mechanism,deliberative_search
8116,contribution_type,method
8116,research_type,validation_research
8116,evaluation_strategy,benchmark
8116,human_role,fully_autonomous
8116,venue_type,preprint
8133,loop_mechanism,deliberative_search
8133,contribution_type,method
8133,research_type,validation_research
8133,evaluation_strategy,benchmark
8133,human_role,fully_autonomous
8133,venue_type,preprint
8165,loop_mechanism,deliberative_search
8165,contribution_type,method
8165,research_type,validation_research
8165,evaluation_strategy,benchmark
8165,human_role,fully_autonomous
8165,venue_type,conference
8170,loop_mechanism,planning_and_control_flow
8170,contribution_type,model
8170,research_type,validation_research
8170,evaluation_strategy,benchmark
8170,human_role,fully_autonomous
8170,venue_type,preprint
8173,loop_mechanism,planning_and_control_flow
8173,contribution_type,method
8173,research_type,validation_research
8173,evaluation_strategy,benchmark
8173,human_role,fully_autonomous
8173,venue_type,preprint
8189,loop_mechanism,deliberative_search
8189,contribution_type,method
8189,research_type,validation_research
8189,evaluation_strategy,human_study
8189,human_role,human_in_the_loop
8189,venue_type,preprint
8191,loop_mechanism,deliberative_search
8191,contribution_type,method
8191,research_type,validation_research
8191,evaluation_strategy,benchmark
8191,human_role,fully_autonomous
8191,venue_type,conference
8193,loop_mechanism,deliberative_search
8193,contribution_type,method
8193,research_type,validation_research
8193,evaluation_strategy,benchmark
8193,human_role,fully_autonomous
8193,venue_type,conference
8204,loop_mechanism,deliberative_search
8204,contribution_type,method
8204,research_type,validation_research
8204,evaluation_strategy,benchmark
8204,human_role,fully_autonomous
8204,venue_type,conference
8205,loop_mechanism,deliberative_search
8205,contribution_type,method
8205,research_type,validation_research
8205,evaluation_strategy,benchmark
8205,human_role,fully_autonomous
8205,venue_type,conference
8212,loop_mechanism,planning_and_control_flow
8212,contribution_type,model
8212,research_type,validation_research
8212,evaluation_strategy,controlled_experiment
8212,human_role,fully_autonomous
8212,venue_type,preprint
8221,loop_mechanism,memory_and_context_management
8221,contribution_type,method
8221,research_type,validation_research
8221,evaluation_strategy,benchmark
8221,human_role,fully_autonomous
8221,venue_type,preprint
8230,loop_mechanism,planning_and_control_flow
8230,contribution_type,method
8230,research_type,validation_research
8230,evaluation_strategy,controlled_experiment
8230,human_role,fully_autonomous
8230,venue_type,preprint
8233,loop_mechanism,verification_and_gating
8233,contribution_type,model
8233,research_type,solution_proposal
8233,evaluation_strategy,none
8233,human_role,human_in_the_loop
8233,venue_type,preprint
8249,loop_mechanism,verification_and_gating
8249,contribution_type,model
8249,research_type,philosophical_paper
8249,evaluation_strategy,case_study
8249,human_role,not_specified
8249,venue_type,preprint
8255,loop_mechanism,verification_and_gating
8255,contribution_type,method
8255,research_type,validation_research
8255,evaluation_strategy,benchmark
8255,human_role,human_in_the_loop
8255,venue_type,preprint
8262,loop_mechanism,verification_and_gating
8262,contribution_type,metric
8262,research_type,validation_research
8262,evaluation_strategy,benchmark
8262,human_role,not_specified
8262,venue_type,preprint
8275,loop_mechanism,planning_and_control_flow
8275,contribution_type,tool
8275,research_type,evaluation_research
8275,evaluation_strategy,case_study
8275,human_role,human_in_the_loop
8275,venue_type,preprint
8281,loop_mechanism,verification_and_gating
8281,contribution_type,tool
8281,research_type,validation_research
8281,evaluation_strategy,human_study
8281,human_role,human_in_the_loop
8281,venue_type,preprint
8282,loop_mechanism,loop_evaluation_and_diagnosis
8282,contribution_type,metric
8282,research_type,solution_proposal
8282,evaluation_strategy,illustrative_example
8282,human_role,not_specified
8282,venue_type,preprint
8284,loop_mechanism,verification_and_gating
8284,contribution_type,process
8284,research_type,solution_proposal
8284,evaluation_strategy,illustrative_example
8284,human_role,human_in_the_loop
8284,venue_type,preprint
8294,loop_mechanism,verification_and_gating
8294,contribution_type,model
8294,research_type,philosophical_paper
8294,evaluation_strategy,illustrative_example
8294,human_role,human_on_the_loop
8294,venue_type,preprint
8302,loop_mechanism,verification_and_gating
8302,contribution_type,tool
8302,research_type,validation_research
8302,evaluation_strategy,human_study
8302,human_role,human_in_the_loop
8302,venue_type,preprint
8312,loop_mechanism,verification_and_gating
8312,contribution_type,model
8312,research_type,validation_research
8312,evaluation_strategy,human_study
8312,human_role,human_on_the_loop
8312,venue_type,preprint
8326,loop_mechanism,deliberative_search
8326,contribution_type,method
8326,research_type,validation_research
8326,evaluation_strategy,controlled_experiment
8326,human_role,human_in_the_loop
8326,venue_type,preprint
8336,loop_mechanism,loop_evaluation_and_diagnosis
8336,contribution_type,metric
8336,research_type,validation_research
8336,evaluation_strategy,benchmark
8336,human_role,human_in_the_loop
8336,venue_type,preprint
8340,loop_mechanism,verification_and_gating
8340,contribution_type,process
8340,research_type,solution_proposal
8340,evaluation_strategy,illustrative_example
8340,human_role,human_on_the_loop
8340,venue_type,preprint
8344,loop_mechanism,loop_evaluation_and_diagnosis
8344,contribution_type,process
8344,research_type,validation_research
8344,evaluation_strategy,benchmark
8344,human_role,human_in_the_loop
8344,venue_type,preprint
8353,loop_mechanism,verification_and_gating
8353,contribution_type,method
8353,research_type,validation_research
8353,evaluation_strategy,benchmark
8353,human_role,fully_autonomous
8353,venue_type,preprint
8361,loop_mechanism,verification_and_gating
8361,contribution_type,process
8361,research_type,validation_research
8361,evaluation_strategy,controlled_experiment
8361,human_role,human_in_the_loop
8361,venue_type,preprint
8363,loop_mechanism,verification_and_gating
8363,contribution_type,method
8363,research_type,validation_research
8363,evaluation_strategy,controlled_experiment
8363,human_role,human_on_the_loop
8363,venue_type,preprint
8398,loop_mechanism,verification_and_gating
8398,contribution_type,process
8398,research_type,solution_proposal
8398,evaluation_strategy,none
8398,human_role,human_in_the_loop
8398,venue_type,preprint
8406,loop_mechanism,loop_evaluation_and_diagnosis
8406,contribution_type,metric
8406,research_type,solution_proposal
8406,evaluation_strategy,illustrative_example
8406,human_role,human_in_the_loop
8406,venue_type,preprint
8407,loop_mechanism,deliberative_search
8407,contribution_type,method
8407,research_type,validation_research
8407,evaluation_strategy,controlled_experiment
8407,human_role,human_in_the_loop
8407,venue_type,preprint
8412,loop_mechanism,multi_agent_coordination
8412,contribution_type,model
8412,research_type,validation_research
8412,evaluation_strategy,benchmark
8412,human_role,fully_autonomous
8412,venue_type,preprint
8437,loop_mechanism,multi_agent_coordination
8437,contribution_type,model
8437,research_type,philosophical_paper
8437,evaluation_strategy,none
8437,human_role,human_in_the_loop
8437,venue_type,journal
8493,loop_mechanism,verification_and_gating
8493,contribution_type,tool
8493,research_type,validation_research
8493,evaluation_strategy,human_study
8493,human_role,human_in_the_loop
8493,venue_type,preprint
8518,loop_mechanism,verification_and_gating
8518,contribution_type,tool
8518,research_type,validation_research
8518,evaluation_strategy,case_study
8518,human_role,human_in_the_loop
8518,venue_type,preprint
8528,loop_mechanism,verification_and_gating
8528,contribution_type,process
8528,research_type,validation_research
8528,evaluation_strategy,controlled_experiment
8528,human_role,human_in_the_loop
8528,venue_type,preprint
8569,loop_mechanism,verification_and_gating
8569,contribution_type,process
8569,research_type,validation_research
8569,evaluation_strategy,human_study
8569,human_role,human_in_the_loop
8569,venue_type,preprint
8613,loop_mechanism,verification_and_gating
8613,contribution_type,model
8613,research_type,solution_proposal
8613,evaluation_strategy,none
8613,human_role,human_in_the_loop
8613,venue_type,journal
8624,loop_mechanism,loop_evaluation_and_diagnosis
8624,contribution_type,tool
8624,research_type,validation_research
8624,evaluation_strategy,benchmark
8624,human_role,fully_autonomous
8624,venue_type,preprint
8625,loop_mechanism,loop_evaluation_and_diagnosis
8625,contribution_type,model
8625,research_type,evaluation_research
8625,evaluation_strategy,case_study
8625,human_role,human_on_the_loop
8625,venue_type,preprint
8628,loop_mechanism,loop_evaluation_and_diagnosis
8628,contribution_type,model
8628,research_type,philosophical_paper
8628,evaluation_strategy,case_study
8628,human_role,human_on_the_loop
8628,venue_type,preprint
8701,loop_mechanism,loop_evaluation_and_diagnosis
8701,contribution_type,model
8701,research_type,evaluation_research
8701,evaluation_strategy,case_study
8701,human_role,human_on_the_loop
8701,venue_type,preprint
8712,loop_mechanism,planning_and_control_flow
8712,contribution_type,process
8712,research_type,validation_research
8712,evaluation_strategy,case_study
8712,human_role,human_on_the_loop
8712,venue_type,preprint
8716,loop_mechanism,planning_and_control_flow
8716,contribution_type,model
8716,research_type,validation_research
8716,evaluation_strategy,ablation
8716,human_role,human_in_the_loop
8716,venue_type,journal
8724,loop_mechanism,deliberative_search
8724,contribution_type,method
8724,research_type,validation_research
8724,evaluation_strategy,controlled_experiment
8724,human_role,fully_autonomous
8724,venue_type,journal
8726,loop_mechanism,verification_and_gating
8726,contribution_type,process
8726,research_type,opinion_paper
8726,evaluation_strategy,case_study
8726,human_role,human_on_the_loop
8726,venue_type,journal
8729,loop_mechanism,loop_evaluation_and_diagnosis
8729,contribution_type,model
8729,research_type,philosophical_paper
8729,evaluation_strategy,illustrative_example
8729,human_role,not_specified
8729,venue_type,preprint
8737,loop_mechanism,loop_evaluation_and_diagnosis
8737,contribution_type,model
8737,research_type,philosophical_paper
8737,evaluation_strategy,illustrative_example
8737,human_role,not_specified
8737,venue_type,preprint
8739,loop_mechanism,verification_and_gating
8739,contribution_type,process
8739,research_type,solution_proposal
8739,evaluation_strategy,case_study
8739,human_role,human_on_the_loop
8739,venue_type,journal
8746,loop_mechanism,memory_and_context_management
8746,contribution_type,method
8746,research_type,solution_proposal
8746,evaluation_strategy,case_study
8746,human_role,not_specified
8746,venue_type,preprint
8844,loop_mechanism,critique_and_revision
8844,contribution_type,method
8844,research_type,validation_research
8844,evaluation_strategy,benchmark
8844,human_role,fully_autonomous
8844,venue_type,journal
8845,loop_mechanism,multi_agent_coordination
8845,contribution_type,model
8845,research_type,validation_research
8845,evaluation_strategy,controlled_experiment
8845,human_role,fully_autonomous
8845,venue_type,journal
8847,loop_mechanism,critique_and_revision
8847,contribution_type,method
8847,research_type,validation_research
8847,evaluation_strategy,benchmark
8847,human_role,fully_autonomous
8847,venue_type,workshop
8885,loop_mechanism,multi_agent_coordination
8885,contribution_type,model
8885,research_type,validation_research
8885,evaluation_strategy,controlled_experiment
8885,human_role,fully_autonomous
8885,venue_type,journal
8898,loop_mechanism,loop_evaluation_and_diagnosis
8898,contribution_type,model
8898,research_type,philosophical_paper
8898,evaluation_strategy,none
8898,human_role,not_specified
8898,venue_type,preprint
8916,loop_mechanism,verification_and_gating
8916,contribution_type,method
8916,research_type,solution_proposal
8916,evaluation_strategy,none
8916,human_role,not_specified
8916,venue_type,conference
8931,loop_mechanism,planning_and_control_flow
8931,contribution_type,model
8931,research_type,solution_proposal
8931,evaluation_strategy,none
8931,human_role,not_specified
8931,venue_type,journal
8932,loop_mechanism,multi_agent_coordination
8932,contribution_type,tool
8932,research_type,validation_research
8932,evaluation_strategy,controlled_experiment
8932,human_role,not_specified
8932,venue_type,journal
8944,loop_mechanism,verification_and_gating
8944,contribution_type,model
8944,research_type,solution_proposal
8944,evaluation_strategy,none
8944,human_role,fully_autonomous
8944,venue_type,conference
8971,loop_mechanism,multi_agent_coordination
8971,contribution_type,method
8971,research_type,validation_research
8971,evaluation_strategy,benchmark
8971,human_role,fully_autonomous
8971,venue_type,journal
9050,loop_mechanism,critique_and_revision
9050,contribution_type,method
9050,research_type,validation_research
9050,evaluation_strategy,benchmark
9050,human_role,fully_autonomous
9050,venue_type,conference
9076,loop_mechanism,deliberative_search
9076,contribution_type,method
9076,research_type,validation_research
9076,evaluation_strategy,benchmark
9076,human_role,fully_autonomous
9076,venue_type,journal
9083,loop_mechanism,critique_and_revision
9083,contribution_type,method
9083,research_type,validation_research
9083,evaluation_strategy,benchmark
9083,human_role,fully_autonomous
9083,venue_type,conference
9089,loop_mechanism,critique_and_revision
9089,contribution_type,method
9089,research_type,validation_research
9089,evaluation_strategy,benchmark
9089,human_role,not_specified
9089,venue_type,conference
9093,loop_mechanism,critique_and_revision
9093,contribution_type,method
9093,research_type,validation_research
9093,evaluation_strategy,controlled_experiment
9093,human_role,fully_autonomous
9093,venue_type,conference
9096,loop_mechanism,critique_and_revision
9096,contribution_type,method
9096,research_type,validation_research
9096,evaluation_strategy,benchmark
9096,human_role,fully_autonomous
9096,venue_type,journal
9117,loop_mechanism,critique_and_revision
9117,contribution_type,tool
9117,research_type,validation_research
9117,evaluation_strategy,benchmark
9117,human_role,not_specified
9117,venue_type,conference
9131,loop_mechanism,critique_and_revision
9131,contribution_type,method
9131,research_type,validation_research
9131,evaluation_strategy,benchmark
9131,human_role,fully_autonomous
9131,venue_type,conference
9170,loop_mechanism,loop_evaluation_and_diagnosis
9170,contribution_type,metric
9170,research_type,validation_research
9170,evaluation_strategy,benchmark
9170,human_role,not_specified
9170,venue_type,journal
9175,loop_mechanism,verification_and_gating
9175,contribution_type,method
9175,research_type,validation_research
9175,evaluation_strategy,benchmark
9175,human_role,fully_autonomous
9175,venue_type,workshop
9184,loop_mechanism,budget_and_termination_control
9184,contribution_type,model
9184,research_type,philosophical_paper
9184,evaluation_strategy,none
9184,human_role,not_specified
9184,venue_type,journal
9197,loop_mechanism,critique_and_revision
9197,contribution_type,model
9197,research_type,solution_proposal
9197,evaluation_strategy,none
9197,human_role,not_specified
9197,venue_type,journal
9214,loop_mechanism,verification_and_gating
9214,contribution_type,method
9214,research_type,validation_research
9214,evaluation_strategy,benchmark
9214,human_role,fully_autonomous
9214,venue_type,workshop
9242,loop_mechanism,deliberative_search
9242,contribution_type,method
9242,research_type,validation_research
9242,evaluation_strategy,benchmark
9242,human_role,fully_autonomous
9242,venue_type,journal
9263,loop_mechanism,verification_and_gating
9263,contribution_type,method
9263,research_type,validation_research
9263,evaluation_strategy,benchmark
9263,human_role,fully_autonomous
9263,venue_type,journal
9269,loop_mechanism,verification_and_gating
9269,contribution_type,method
9269,research_type,validation_research
9269,evaluation_strategy,benchmark
9269,human_role,fully_autonomous
9269,venue_type,conference
9426,loop_mechanism,critique_and_revision
9426,contribution_type,method
9426,research_type,validation_research
9426,evaluation_strategy,benchmark
9426,human_role,fully_autonomous
9426,venue_type,conference
9429,loop_mechanism,loop_evaluation_and_diagnosis
9429,contribution_type,metric
